0.0117038,0.101922,-0.0944526,-2.5101,0.0185809,0.0313995
0.0117146,0.101915,-0.0944517,-2.51011,0.0186561,0.0315103
0.0117271,0.101911,-0.094449,-2.51004,0.0187171,0.0316203
0.0117412,0.101911,-0.0944443,-2.50989,0.0187623,0.0317279
0.0117568,0.101914,-0.0944373,-2.50965,0.0187899,0.0318315
0.0117739,0.101922,-0.0944281,-2.50932,0.0187983,0.0319291
0.0117925,0.101933,-0.0944163,-2.50889,0.0187859,0.032019
0.0118124,0.101949,-0.0944019,-2.50836,0.018751,0.032099
0.0118334,0.101969,-0.0943847,-2.50771,0.0186921,0.0321669
0.0118555,0.101994,-0.0943645,-2.50694,0.0186077,0.0322207
0.0118785,0.102023,-0.0943413,-2.50605,0.0184965,0.0322579
0.0119022,0.102057,-0.0943149,-2.50504,0.0183571,0.0322761
0.0119264,0.102096,-0.0942851,-2.50389,0.0181883,0.0322731
0.0119509,0.10214,-0.0942519,-2.50261,0.0179891,0.0322462
0.0119755,0.102189,-0.0942152,-2.50118,0.0177585,0.0321931
0.0119998,0.102242,-0.0941748,-2.49962,0.0174957,0.0321113
0.0120237,0.102301,-0.0941307,-2.49791,0.0172,0.0319983
0.0120469,0.102363,-0.0940828,-2.49606,0.0168709,0.0318517
0.0120691,0.10243,-0.0940309,-2.49407,0.0165081,0.0316691
0.01209,0.102501,-0.0939751,-2.49193,0.0161113,0.0314483
0.0121093,0.102576,-0.0939153,-2.48964,0.0156805,0.0311871
0.0121267,0.102655,-0.0938515,-2.48722,0.0152158,0.0308833
0.0121419,0.102737,-0.0937835,-2.48466,0.0147175,0.0305351
0.0121546,0.102822,-0.0937114,-2.48196,0.0141861,0.0301405
0.0121646,0.10291,-0.0936351,-2.47913,0.0136221,0.0296981
0.0121715,0.103,-0.0935546,-2.47617,0.0130265,0.0292064
0.012175,0.103091,-0.0934699,-2.47309,0.0124001,0.0286642
0.012175,0.103184,-0.093381,-2.4699,0.011744,0.0280705
0.0121711,0.103278,-0.0932879,-2.4666,0.0110595,0.0274245
0.0121632,0.103372,-0.0931906,-2.46321,0.010348,0.0267257
0.012151,0.103466,-0.093089,-2.45972,0.00961103,0.025974
0.0121344,0.10356,-0.0929832,-2.45614,0.00885016,0.0251695
0.0121132,0.103652,-0.0928732,-2.4525,0.00806717,0.0243124
0.0120873,0.103743,-0.092759,-2.44879,0.00726392,0.0234035
0.0120566,0.103832,-0.0926406,-2.44503,0.00644235,0.0224439
0.0120211,0.103918,-0.0925181,-2.44122,0.00560446,0.0214347
0.0119807,0.104001,-0.0923914,-2.43739,0.00475233,0.0203776
0.0119356,0.10408,-0.0922606,-2.43353,0.00388809,0.0192746
0.0118857,0.104156,-0.0921257,-2.42966,0.00301391,0.018128
0.0118311,0.104227,-0.0919867,-2.4258,0.00213196,0.0169403
0.0117722,0.104294,-0.0918437,-2.42195,0.00124446,0.0157145
0.0117089,0.104355,-0.0916966,-2.41812,0.000353596,0.0144538
0.0116416,0.104411,-0.0915456,-2.41433,-0.000538434,0.0131616
0.0115706,0.104462,-0.0913907,-2.41058,-0.00142946,0.0118418
0.0114961,0.104507,-0.0912319,-2.40689,-0.00231736,0.0104984
0.0114186,0.104546,-0.0910693,-2.40327,-0.00320003,0.00913575
0.0113385,0.104578,-0.0909029,-2.39973,-0.00407544,0.00775834
0.0112562,0.104605,-0.0907329,-2.39627,-0.00494159,0.00637093
0.0111722,0.104625,-0.0905593,-2.3929,-0.00579659,0.00497844
0.011087,0.10464,-0.0903823,-2.38965,-0.00663858,0.00358596
0.0110012,0.104648,-0.090202,-2.3865,-0.0074658,0.00219872
0.0109153,0.10465,-0.0900184,-2.38347,-0.00827657,0.000822064
0.0108301,0.104647,-0.0898319,-2.38057,-0.00906928,-0.000538609
0.010746,0.104638,-0.0896425,-2.3778,-0.00984242,-0.00187784
0.0106638,0.104623,-0.0894504,-2.37517,-0.0105946,-0.00319014
0.0105841,0.104604,-0.089256,-2.37267,-0.0113244,-0.00447006
0.0105075,0.104581,-0.0890593,-2.37032,-0.0120306,-0.00571217
0.0104348,0.104553,-0.0888608,-2.36812,-0.0127121,-0.00691115
0.0103666,0.104521,-0.0886607,-2.36607,-0.0133678,-0.00806177
0.0103036,0.104487,-0.0884593,-2.36417,-0.0139966,-0.00915897
0.0102464,0.10445,-0.0882569,-2.36242,-0.0145976,-0.0101978
0.0101956,0.10441,-0.0880541,-2.36083,-0.01517,-0.0111737
0.0101519,0.10437,-0.0878511,-2.35938,-0.015713,-0.0120821
0.0101159,0.104328,-0.0876484,-2.35808,-0.0162258,-0.0129189
0.010088,0.104286,-0.0874465,-2.35693,-0.0167078,-0.0136802
0.0100688,0.104244,-0.0872458,-2.35593,-0.0171582,-0.0143624
0.0100588,0.104203,-0.0870469,-2.35506,-0.0175767,-0.0149625
0.0100583,0.104164,-0.0868502,-2.35433,-0.0179625,-0.0154775
0.0100679,0.104126,-0.0866564,-2.35373,-0.0183153,-0.0159051
0.0100876,0.104091,-0.0864661,-2.35326,-0.0186344,-0.0162432
0.0101179,0.10406,-0.0862797,-2.35291,-0.0189195,-0.0164905
0.0101589,0.104032,-0.0860979,-2.35267,-0.0191702,-0.0166456
0.0102107,0.104009,-0.0859214,-2.35255,-0.019386,-0.0167081
0.0102733,0.10399,-0.0857507,-2.35252,-0.0195666,-0.0166778
0.0103468,0.103977,-0.0855864,-2.35259,-0.0197115,-0.016555
0.0104311,0.10397,-0.0854292,-2.35275,-0.0198205,-0.0163405
0.0105259,0.103968,-0.0852797,-2.35299,-0.0198932,-0.0160356
0.0106311,0.103973,-0.0851384,-2.35331,-0.0199292,-0.0156422
0.0107464,0.103984,-0.085006,-2.35369,-0.0199284,-0.0151624
0.0108713,0.104002,-0.0848831,-2.35413,-0.0198904,-0.0145991
0.0110054,0.104027,-0.0847701,-2.35462,-0.019815,-0.0139555
0.0111482,0.104059,-0.0846677,-2.35516,-0.0197021,-0.0132352
0.011299,0.104099,-0.0845762,-2.35574,-0.0195513,-0.0124423
0.0114573,0.104145,-0.0844962,-2.35635,-0.0193628,-0.0115813
0.0116223,0.104199,-0.0844281,-2.35698,-0.0191363,-0.0106572
0.0117932,0.104259,-0.0843722,-2.35763,-0.0188718,-0.00967517
0.0119693,0.104326,-0.0843289,-2.35829,-0.0185696,-0.00864087
0.0121495,0.1044,-0.0842984,-2.35896,-0.0182297,-0.00756023
0.0123331,0.104479,-0.0842809,-2.35964,-0.0178523,-0.00643948
0.012519,0.104565,-0.0842766,-2.3603,-0.0174377,-0.00528508
0.0127063,0.104655,-0.0842856,-2.36096,-0.0169865,-0.00410375
0.0128939,0.104751,-0.0843079,-2.36161,-0.016499,-0.00290237
0.0130808,0.104851,-0.0843436,-2.36223,-0.015976,-0.00168799
0.0132661,0.104954,-0.0843924,-2.36284,-0.0154182,-0.000467748
0.0134485,0.105061,-0.0844542,-2.36342,-0.0148265,0.000751104
0.0136271,0.10517,-0.0845289,-2.36398,-0.0142019,0.00196129
0.0138009,0.105281,-0.084616,-2.3645,-0.0135456,0.00315554
0.0139687,0.105393,-0.0847153,-2.365,-0.0128587,0.0043266
0.0141297,0.105506,-0.0848263,-2.36546,-0.0121427,0.0054673
0.0142828,0.105618,-0.0849485,-2.36588,-0.0113992,0.00657058
0.014427,0.105729,-0.0850814,-2.36627,-0.0106298,0.00762953
0.0145615,0.105839,-0.0852243,-2.36663,-0.00983619,0.00863742
0.0146853,0.105945,-0.0853766,-2.36694,-0.00902042,0.00958775
0.0147977,0.106048,-0.0855375,-2.36722,-0.00818446,0.0104743
0.0148979,0.106147,-0.0857064,-2.36747,-0.00733045,0.011291
0.0149853,0.106242,-0.0858823,-2.36768,-0.00646062,0.0120323
0.015059,0.10633,-0.0860644,-2.36785,-0.0055773,0.012693
0.0151187,0.106412,-0.0862519,-2.36799,-0.00468288,0.013268
0.0151637,0.106488,-0.0864438,-2.3681,-0.00377984,0.0137529
0.0151936,0.106555,-0.0866391,-2.36818,-0.00287071,0.0141437
0.0152081,0.106615,-0.0868369,-2.36823,-0.00195803,0.0144367
0.0152069,0.106665,-0.0870362,-2.36826,-0.00104442,0.0146288
0.0151898,0.106707,-0.087236,-2.36826,-0.000132459,0.0147174
0.0151567,0.106739,-0.0874353,-2.36823,0.00077525,0.0147003
0.0151075,0.10676,-0.0876331,-2.36819,0.00167613,0.0145759
0.0150422,0.106771,-0.0878284,-2.36813,0.00256765,0.0143432
0.014961,0.106772,-0.0880203,-2.36806,0.00344732,0.0140016
0.014864,0.106761,-0.0882077,-2.36797,0.00431272,0.0135512
0.0147516,0.10674,-0.0883897,-2.36787,0.00516151,0.0129925
