-6.12349e-06,-0.125602,-1.32037,0.376615,-1.57,-7.33606e-06
-6.12349e-06,-0.125602,-1.32037,0.376614,-1.57,-7.33606e-06
-6.12349e-06,-0.125603,-1.32037,0.376613,-1.57,-7.33606e-06
-6.12349e-06,-0.125605,-1.32037,0.376611,-1.57,-7.33606e-06
-6.12349e-06,-0.125609,-1.32037,0.376608,-1.57,-7.33606e-06
-6.12349e-06,-0.125614,-1.32038,0.376603,-1.57,-7.33606e-06
-6.12349e-06,-0.125621,-1.32039,0.376596,-1.57,-7.33606e-06
-6.12349e-06,-0.12563,-1.3204,0.376587,-1.57,-7.33606e-06
-6.12349e-06,-0.125642,-1.32041,0.376575,-1.57,-7.33606e-06
-6.12349e-06,-0.125656,-1.32042,0.37656,-1.57,-7.33606e-06
-6.12349e-06,-0.125674,-1.32044,0.376542,-1.57,-7.33606e-06
-6.12349e-06,-0.125696,-1.32046,0.376521,-1.57,-7.33606e-06
-6.12349e-06,-0.125722,-1.32049,0.376495,-1.57,-7.33606e-06
-6.12349e-06,-0.125752,-1.32052,0.376465,-1.57,-7.33606e-06
-6.12349e-06,-0.125786,-1.32055,0.376431,-1.57,-7.33606e-06
-6.12349e-06,-0.125825,-1.32059,0.376391,-1.57,-7.33606e-06
-6.12349e-06,-0.12587,-1.32064,0.376347,-1.57,-7.33606e-06
-6.12349e-06,-0.12592,-1.32069,0.376297,-1.57,-7.33606e-06
-6.12349e-06,-0.125976,-1.32074,0.376241,-1.57,-7.33606e-06
-6.12349e-06,-0.126038,-1.3208,0.376178,-1.57,-7.33606e-06
-6.12349e-06,-0.126105,-1.32087,0.37611,-1.57,-7.33606e-06
-6.12349e-06,-0.126177,-1.32095,0.376034,-1.57,-7.33606e-06
-6.12349e-06,-0.126254,-1.32103,0.375951,-1.57,-7.33606e-06
-6.12349e-06,-0.126335,-1.32112,0.375861,-1.57,-7.33606e-06
-6.12349e-06,-0.126421,-1.32122,0.375763,-1.57,-7.33606e-06
-6.12349e-06,-0.12651,-1.32133,0.375656,-1.57,-7.33606e-06
-6.12349e-06,-0.126603,-1.32144,0.375541,-1.57,-7.33606e-06
-6.12349e-06,-0.126699,-1.32156,0.375417,-1.57,-7.33606e-06
-6.12349e-06,-0.126797,-1.3217,0.375285,-1.57,-7.33606e-06
-6.12349e-06,-0.126898,-1.32184,0.375142,-1.57,-7.33606e-06
-6.12349e-06,-0.127002,-1.32199,0.37499,-1.57,-7.33606e-06
-6.12349e-06,-0.127107,-1.32215,0.374828,-1.57,-7.33606e-06
-6.12349e-06,-0.127213,-1.32233,0.374655,-1.57,-7.33606e-06
-6.12349e-06,-0.127321,-1.32251,0.374471,-1.57,-7.33606e-06
-6.12349e-06,-0.127429,-1.32271,0.374277,-1.57,-7.33606e-06
-6.12349e-06,-0.127539,-1.32291,0.374071,-1.57,-7.33606e-06
-6.12349e-06,-0.127648,-1.32313,0.373855,-1.57,-7.33606e-06
-6.12349e-06,-0.127757,-1.32335,0.373628,-1.57,-7.33606e-06
-6.12349e-06,-0.127866,-1.32359,0.373389,-1.57,-7.33606e-06
-6.12349e-06,-0.127975,-1.32384,0.37314,-1.57,-7.33606e-06
